"value","uom","timestamp","sensor_path","node_vsn","latitude","longitude"
84.706,"uW/cm^2","2019-04-28T20:29:40","lightsense.tsl260rd.intensity","056",-87.761072,41.923996
24.031,"uW/cm^2","2019-04-28T20:29:40","lightsense.tsl250rd.intensity","056",-87.761072,41.923996
19.81,"C","2019-04-28T20:29:40","lightsense.tmp421.temperature","056",-87.761072,41.923996
689.554,"uW/cm^2","2019-04-28T20:29:40","lightsense.mlx75305.intensity","056",-87.761072,41.923996
49.221,"uW/cm^2","2019-04-28T20:29:40","lightsense.ml8511.intensity","056",-87.761072,41.923996
-724.49,"mG","2019-04-28T20:29:40","lightsense.hmc5883l.magnetic_field_z","056",-87.761072,41.923996
253.636,"mG","2019-04-28T20:29:40","lightsense.hmc5883l.magnetic_field_y","056",-87.761072,41.923996
14.545,"mG","2019-04-28T20:29:40","lightsense.hmc5883l.magnetic_field_x","056",-87.761072,41.923996
24.51,"C","2019-04-28T20:29:40","lightsense.hih6130.temperature","056",-87.761072,41.923996
32.71,"RH","2019-04-28T20:29:40","lightsense.hih6130.humidity","056",-87.761072,41.923996
10.61,"lux","2019-04-28T20:29:40","lightsense.apds_9006_020.intensity","056",-87.761072,41.923996
10.06,"C","2019-04-28T20:29:40","metsense.tsys01.temperature","08B",-87.598713,41.788608
35.751,"uW/cm^2","2019-04-28T20:29:40","metsense.tsl250rd.intensity","08B",-87.598713,41.788608
10.69,"C","2019-04-28T20:29:40","metsense.tmp112.temperature","08B",-87.598713,41.788608
55,"dB","2019-04-28T20:29:40","metsense.spv1840lr5h_b.intensity","08B",-87.598713,41.788608
11.4,"C","2019-04-28T20:29:40","metsense.pr103j2.temperature","08B",-87.598713,41.788608
28.32,"mg","2019-04-28T20:29:40","metsense.mma8452q.acceleration_z","08B",-87.598713,41.788608
-969.727,"mg","2019-04-28T20:29:40","metsense.mma8452q.acceleration_y","08B",-87.598713,41.788608
-10.742,"mg","2019-04-28T20:29:40","metsense.mma8452q.acceleration_x","08B",-87.598713,41.788608
10.07,"C","2019-04-28T20:29:40","metsense.htu21d.temperature","08B",-87.598713,41.788608
40.49,"RH","2019-04-28T20:29:40","metsense.htu21d.humidity","08B",-87.598713,41.788608
68.07,"RH","2019-04-28T20:29:40","metsense.hih4030.humidity","08B",-87.598713,41.788608
6.9,"C","2019-04-28T20:29:40","metsense.bmp180.temperature","08B",-87.598713,41.788608
1011.92,"hPa","2019-04-28T20:29:40","metsense.bmp180.pressure","08B",-87.598713,41.788608
88.165,"uW/cm^2","2019-04-28T20:29:40","lightsense.tsl260rd.intensity","08B",-87.598713,41.788608
79.907,"uW/cm^2","2019-04-28T20:29:40","lightsense.tsl250rd.intensity","08B",-87.598713,41.788608
36.56,"C","2019-04-28T20:29:40","lightsense.tmp421.temperature","08B",-87.598713,41.788608
718.215,"uW/cm^2","2019-04-28T20:29:40","lightsense.mlx75305.intensity","08B",-87.598713,41.788608
495.982,"uW/cm^2","2019-04-28T20:29:40","lightsense.ml8511.intensity","08B",-87.598713,41.788608
-104.082,"mG","2019-04-28T20:29:40","lightsense.hmc5883l.magnetic_field_z","08B",-87.598713,41.788608
157.273,"mG","2019-04-28T20:29:40","lightsense.hmc5883l.magnetic_field_y","08B",-87.598713,41.788608
255.455,"mG","2019-04-28T20:29:40","lightsense.hmc5883l.magnetic_field_x","08B",-87.598713,41.788608
37.21,"C","2019-04-28T20:29:40","lightsense.hih6130.temperature","08B",-87.598713,41.788608
33.24,"RH","2019-04-28T20:29:40","lightsense.hih6130.humidity","08B",-87.598713,41.788608
33.436,"lux","2019-04-28T20:29:40","lightsense.apds_9006_020.intensity","08B",-87.598713,41.788608
-0.12676,"ppm","2019-04-28T20:29:40","chemsense.so2.concentration","08B",-87.598713,41.788608
0.00755,"ppm","2019-04-28T20:29:40","chemsense.reducing_gases.concentration","08B",-87.598713,41.788608
-0.73701,"ppm","2019-04-28T20:29:40","chemsense.oxidizing_gases.concentration","08B",-87.598713,41.788608
0.02432,"ppm","2019-04-28T20:29:40","chemsense.o3.concentration","08B",-87.598713,41.788608
0.01468,"ppm","2019-04-28T20:29:40","chemsense.no2.concentration","08B",-87.598713,41.788608
13.94,"C","2019-04-28T20:29:40","chemsense.lps25h.temperature","08B",-87.598713,41.788608
1004.29,"hPa","2019-04-28T20:29:40","chemsense.lps25h.pressure","08B",-87.598713,41.788608
-0.01139,"ppm","2019-04-28T20:29:40","chemsense.h2s.concentration","08B",-87.598713,41.788608
-0.31636,"ppm","2019-04-28T20:29:40","chemsense.co.concentration","08B",-87.598713,41.788608
11.43,"C","2019-04-28T20:29:40","chemsense.at3.temperature","08B",-87.598713,41.788608
10.75,"C","2019-04-28T20:29:40","chemsense.at2.temperature","08B",-87.598713,41.788608
10.06,"C","2019-04-28T20:29:40","chemsense.at1.temperature","08B",-87.598713,41.788608
9.72,"C","2019-04-28T20:29:40","chemsense.at0.temperature","08B",-87.598713,41.788608
12.05,"C","2019-04-28T20:29:39","metsense.tsys01.temperature","051",-87.605288,41.751295
35.55,"uW/cm^2","2019-04-28T20:29:39","metsense.tsl250rd.intensity","051",-87.605288,41.751295
11.81,"C","2019-04-28T20:29:39","metsense.tmp112.temperature","051",-87.605288,41.751295
56.72,"dB","2019-04-28T20:29:39","metsense.spv1840lr5h_b.intensity","051",-87.605288,41.751295
12.1,"C","2019-04-28T20:29:39","metsense.pr103j2.temperature","051",-87.605288,41.751295
-8.789,"mg","2019-04-28T20:29:39","metsense.mma8452q.acceleration_z","051",-87.605288,41.751295
-986.328,"mg","2019-04-28T20:29:39","metsense.mma8452q.acceleration_y","051",-87.605288,41.751295
-14.648,"mg","2019-04-28T20:29:39","metsense.mma8452q.acceleration_x","051",-87.605288,41.751295
11.59,"C","2019-04-28T20:29:39","metsense.htu21d.temperature","051",-87.605288,41.751295
33.75,"RH","2019-04-28T20:29:39","metsense.htu21d.humidity","051",-87.605288,41.751295
64.62,"RH","2019-04-28T20:29:39","metsense.hih4030.humidity","051",-87.605288,41.751295
14.3,"C","2019-04-28T20:29:39","metsense.bmp180.temperature","051",-87.605288,41.751295
1042.32,"hPa","2019-04-28T20:29:39","metsense.bmp180.pressure","051",-87.605288,41.751295
26.387,"uW/cm^2","2019-04-28T20:29:39","lightsense.tsl260rd.intensity","051",-87.605288,41.751295
23.921,"uW/cm^2","2019-04-28T20:29:39","lightsense.tsl250rd.intensity","051",-87.605288,41.751295
26.31,"C","2019-04-28T20:29:39","lightsense.tmp421.temperature","051",-87.605288,41.751295
687.143,"uW/cm^2","2019-04-28T20:29:39","lightsense.mlx75305.intensity","051",-87.605288,41.751295
48.342,"uW/cm^2","2019-04-28T20:29:39","lightsense.ml8511.intensity","051",-87.605288,41.751295
-482.653,"mG","2019-04-28T20:29:39","lightsense.hmc5883l.magnetic_field_z","051",-87.605288,41.751295
-1449.091,"mG","2019-04-28T20:29:39","lightsense.hmc5883l.magnetic_field_y","051",-87.605288,41.751295
-151.818,"mG","2019-04-28T20:29:39","lightsense.hmc5883l.magnetic_field_x","051",-87.605288,41.751295
28.58,"C","2019-04-28T20:29:39","lightsense.hih6130.temperature","051",-87.605288,41.751295
29.37,"RH","2019-04-28T20:29:39","lightsense.hih6130.humidity","051",-87.605288,41.751295
26.685,"lux","2019-04-28T20:29:39","lightsense.apds_9006_020.intensity","051",-87.605288,41.751295
11.08,"C","2019-04-28T20:29:38","metsense.tsys01.temperature","004",-87.627678,41.878377
35.349,"uW/cm^2","2019-04-28T20:29:38","metsense.tsl250rd.intensity","004",-87.627678,41.878377
10.75,"C","2019-04-28T20:29:38","metsense.tmp112.temperature","004",-87.627678,41.878377
56.72,"dB","2019-04-28T20:29:38","metsense.spv1840lr5h_b.intensity","004",-87.627678,41.878377
10.7,"C","2019-04-28T20:29:38","metsense.pr103j2.temperature","004",-87.627678,41.878377
30.273,"mg","2019-04-28T20:29:38","metsense.mma8452q.acceleration_z","004",-87.627678,41.878377
-999.023,"mg","2019-04-28T20:29:38","metsense.mma8452q.acceleration_y","004",-87.627678,41.878377
-33.203,"mg","2019-04-28T20:29:38","metsense.mma8452q.acceleration_x","004",-87.627678,41.878377
10.46,"C","2019-04-28T20:29:38","metsense.htu21d.temperature","004",-87.627678,41.878377
27.23,"RH","2019-04-28T20:29:38","metsense.htu21d.humidity","004",-87.627678,41.878377
55.19,"RH","2019-04-28T20:29:38","metsense.hih4030.humidity","004",-87.627678,41.878377
7.7,"C","2019-04-28T20:29:38","metsense.bmp180.temperature","004",-87.627678,41.878377
1012.1,"hPa","2019-04-28T20:29:38","metsense.bmp180.pressure","004",-87.627678,41.878377
84.098,"uW/cm^2","2019-04-28T20:29:38","lightsense.tsl260rd.intensity","004",-87.627678,41.878377
76.221,"uW/cm^2","2019-04-28T20:29:38","lightsense.tsl250rd.intensity","004",-87.627678,41.878377
19.81,"C","2019-04-28T20:29:38","lightsense.tmp421.temperature","004",-87.627678,41.878377
684.509,"uW/cm^2","2019-04-28T20:29:38","lightsense.mlx75305.intensity","004",-87.627678,41.878377
47.405,"uW/cm^2","2019-04-28T20:29:38","lightsense.ml8511.intensity","004",-87.627678,41.878377
-97.959,"mG","2019-04-28T20:29:38","lightsense.hmc5883l.magnetic_field_z","004",-87.627678,41.878377
107.273,"mG","2019-04-28T20:29:38","lightsense.hmc5883l.magnetic_field_y","004",-87.627678,41.878377
-385.455,"mG","2019-04-28T20:29:38","lightsense.hmc5883l.magnetic_field_x","004",-87.627678,41.878377
47.76,"C","2019-04-28T20:29:38","lightsense.hih6130.temperature","004",-87.627678,41.878377
19.73,"RH","2019-04-28T20:29:38","lightsense.hih6130.humidity","004",-87.627678,41.878377
8.52,"lux","2019-04-28T20:29:38","lightsense.apds_9006_020.intensity","004",-87.627678,41.878377
-0.42893,"ppm","2019-04-28T20:29:38","chemsense.so2.concentration","004",-87.627678,41.878377
-0.03632,"ppm","2019-04-28T20:29:38","chemsense.reducing_gases.concentration","004",-87.627678,41.878377
-0.25983,"ppm","2019-04-28T20:29:38","chemsense.oxidizing_gases.concentration","004",-87.627678,41.878377
0.07974,"ppm","2019-04-28T20:29:38","chemsense.o3.concentration","004",-87.627678,41.878377
0,"ppm","2019-04-28T20:29:38","chemsense.no2.concentration","004",-87.627678,41.878377
14.12,"C","2019-04-28T20:29:38","chemsense.lps25h.temperature","004",-87.627678,41.878377
913.38,"hPa","2019-04-28T20:29:38","chemsense.lps25h.pressure","004",-87.627678,41.878377
0.05755,"ppm","2019-04-28T20:29:38","chemsense.h2s.concentration","004",-87.627678,41.878377
-0.514,"ppm","2019-04-28T20:29:38","chemsense.co.concentration","004",-87.627678,41.878377
11.67,"C","2019-04-28T20:29:38","chemsense.at3.temperature","004",-87.627678,41.878377
11.15,"C","2019-04-28T20:29:38","chemsense.at2.temperature","004",-87.627678,41.878377
10.56,"C","2019-04-28T20:29:38","chemsense.at1.temperature","004",-87.627678,41.878377
10.29,"C","2019-04-28T20:29:38","chemsense.at0.temperature","004",-87.627678,41.878377
214.75,"C","2019-04-28T20:29:37","metsense.tsys01.temperature","083",-87.604482,41.722044
35.5,"uW/cm^2","2019-04-28T20:29:37","metsense.tsl250rd.intensity","083",-87.604482,41.722044
-254,"C","2019-04-28T20:29:37","metsense.tmp112.temperature","083",-87.604482,41.722044
56.72,"dB","2019-04-28T20:29:37","metsense.spv1840lr5h_b.intensity","083",-87.604482,41.722044
9.7,"C","2019-04-28T20:29:37","metsense.pr103j2.temperature","083",-87.604482,41.722044
-0.977,"mg","2019-04-28T20:29:37","metsense.mma8452q.acceleration_z","083",-87.604482,41.722044
-0.977,"mg","2019-04-28T20:29:37","metsense.mma8452q.acceleration_y","083",-87.604482,41.722044
-0.977,"mg","2019-04-28T20:29:37","metsense.mma8452q.acceleration_x","083",-87.604482,41.722044
128.86,"C","2019-04-28T20:29:37","metsense.htu21d.temperature","083",-87.604482,41.722044
118.99,"RH","2019-04-28T20:29:37","metsense.htu21d.humidity","083",-87.604482,41.722044
66.27,"RH","2019-04-28T20:29:37","metsense.hih4030.humidity","083",-87.604482,41.722044
241,"C","2019-04-28T20:29:37","metsense.bmp180.temperature","083",-87.604482,41.722044
2361.56,"hPa","2019-04-28T20:29:37","metsense.bmp180.pressure","083",-87.604482,41.722044
176.441,"uW/cm^2","2019-04-28T20:29:37","lightsense.tsl260rd.intensity","083",-87.604482,41.722044
159.907,"uW/cm^2","2019-04-28T20:29:37","lightsense.tsl250rd.intensity","083",-87.604482,41.722044
-0.06,"C","2019-04-28T20:29:37","lightsense.tmp421.temperature","083",-87.604482,41.722044
1449.643,"uW/cm^2","2019-04-28T20:29:37","lightsense.mlx75305.intensity","083",-87.604482,41.722044
1135.624,"uW/cm^2","2019-04-28T20:29:37","lightsense.ml8511.intensity","083",-87.604482,41.722044
-1.02,"mG","2019-04-28T20:29:37","lightsense.hmc5883l.magnetic_field_z","083",-87.604482,41.722044
-0.909,"mG","2019-04-28T20:29:37","lightsense.hmc5883l.magnetic_field_y","083",-87.604482,41.722044
-0.909,"mG","2019-04-28T20:29:37","lightsense.hmc5883l.magnetic_field_x","083",-87.604482,41.722044
125.01,"C","2019-04-28T20:29:37","lightsense.hih6130.temperature","083",-87.604482,41.722044
100,"RH","2019-04-28T20:29:37","lightsense.hih6130.humidity","083",-87.604482,41.722044
5267.409,"lux","2019-04-28T20:29:37","lightsense.apds_9006_020.intensity","083",-87.604482,41.722044
13.66,"C","2019-04-28T20:29:37","metsense.tsys01.temperature","01C",-87.71299,41.751238
36.255,"uW/cm^2","2019-04-28T20:29:37","metsense.tsl250rd.intensity","01C",-87.71299,41.751238
13.5,"C","2019-04-28T20:29:37","metsense.tmp112.temperature","01C",-87.71299,41.751238
56.72,"dB","2019-04-28T20:29:37","metsense.spv1840lr5h_b.intensity","01C",-87.71299,41.751238
13.8,"C","2019-04-28T20:29:37","metsense.pr103j2.temperature","01C",-87.71299,41.751238
34.18,"mg","2019-04-28T20:29:37","metsense.mma8452q.acceleration_z","01C",-87.71299,41.751238
-972.656,"mg","2019-04-28T20:29:37","metsense.mma8452q.acceleration_y","01C",-87.71299,41.751238
-10.742,"mg","2019-04-28T20:29:37","metsense.mma8452q.acceleration_x","01C",-87.71299,41.751238
13.16,"C","2019-04-28T20:29:37","metsense.htu21d.temperature","01C",-87.71299,41.751238
24.46,"RH","2019-04-28T20:29:37","metsense.htu21d.humidity","01C",-87.71299,41.751238
53.39,"RH","2019-04-28T20:29:37","metsense.hih4030.humidity","01C",-87.71299,41.751238
37.1,"C","2019-04-28T20:29:37","metsense.bmp180.temperature","01C",-87.71299,41.751238
1007.93,"hPa","2019-04-28T20:29:37","metsense.bmp180.pressure","01C",-87.71299,41.751238
85.156,"uW/cm^2","2019-04-28T20:29:37","lightsense.tsl260rd.intensity","01C",-87.71299,41.751238
52.935,"uW/cm^2","2019-04-28T20:29:37","lightsense.tsl250rd.intensity","01C",-87.71299,41.751238
32.81,"C","2019-04-28T20:29:37","lightsense.tmp421.temperature","01C",-87.71299,41.751238
693.282,"uW/cm^2","2019-04-28T20:29:37","lightsense.mlx75305.intensity","01C",-87.71299,41.751238
48.381,"uW/cm^2","2019-04-28T20:29:37","lightsense.ml8511.intensity","01C",-87.71299,41.751238
-218.367,"mG","2019-04-28T20:29:37","lightsense.hmc5883l.magnetic_field_z","01C",-87.71299,41.751238
109.091,"mG","2019-04-28T20:29:37","lightsense.hmc5883l.magnetic_field_y","01C",-87.71299,41.751238
-144.545,"mG","2019-04-28T20:29:37","lightsense.hmc5883l.magnetic_field_x","01C",-87.71299,41.751238
8.23,"C","2019-04-28T20:29:37","lightsense.hih6130.temperature","01C",-87.71299,41.751238
68.11,"RH","2019-04-28T20:29:37","lightsense.hih6130.humidity","01C",-87.71299,41.751238
30.543,"lux","2019-04-28T20:29:37","lightsense.apds_9006_020.intensity","01C",-87.71299,41.751238
0.66577,"ppm","2019-04-28T20:29:37","chemsense.so2.concentration","01C",-87.71299,41.751238
0.28372,"ppm","2019-04-28T20:29:37","chemsense.reducing_gases.concentration","01C",-87.71299,41.751238
-0.23639,"ppm","2019-04-28T20:29:37","chemsense.oxidizing_gases.concentration","01C",-87.71299,41.751238
0,"ppm","2019-04-28T20:29:37","chemsense.o3.concentration","01C",-87.71299,41.751238
0.00229,"ppm","2019-04-28T20:29:37","chemsense.no2.concentration","01C",-87.71299,41.751238
17.37,"C","2019-04-28T20:29:37","chemsense.lps25h.temperature","01C",-87.71299,41.751238
1001.23,"hPa","2019-04-28T20:29:37","chemsense.lps25h.pressure","01C",-87.71299,41.751238
-0.18311,"ppm","2019-04-28T20:29:37","chemsense.h2s.concentration","01C",-87.71299,41.751238
-0.49461,"ppm","2019-04-28T20:29:37","chemsense.co.concentration","01C",-87.71299,41.751238
15.16,"C","2019-04-28T20:29:37","chemsense.at3.temperature","01C",-87.71299,41.751238
14.58,"C","2019-04-28T20:29:37","chemsense.at2.temperature","01C",-87.71299,41.751238
13.89,"C","2019-04-28T20:29:37","chemsense.at1.temperature","01C",-87.71299,41.751238
13.5,"C","2019-04-28T20:29:37","chemsense.at0.temperature","01C",-87.71299,41.751238
12.17,"C","2019-04-28T20:29:36","metsense.tsys01.temperature","089",-87.662391,41.896157
36.356,"uW/cm^2","2019-04-28T20:29:36","metsense.tsl250rd.intensity","089",-87.662391,41.896157
11.88,"C","2019-04-28T20:29:36","metsense.tmp112.temperature","089",-87.662391,41.896157
56.72,"dB","2019-04-28T20:29:36","metsense.spv1840lr5h_b.intensity","089",-87.662391,41.896157
12.95,"C","2019-04-28T20:29:36","metsense.pr103j2.temperature","089",-87.662391,41.896157
4.883,"mg","2019-04-28T20:29:36","metsense.mma8452q.acceleration_z","089",-87.662391,41.896157
-975.586,"mg","2019-04-28T20:29:36","metsense.mma8452q.acceleration_y","089",-87.662391,41.896157
-6.836,"mg","2019-04-28T20:29:36","metsense.mma8452q.acceleration_x","089",-87.662391,41.896157
11.9,"C","2019-04-28T20:29:36","metsense.htu21d.temperature","089",-87.662391,41.896157
48.72,"RH","2019-04-28T20:29:36","metsense.htu21d.humidity","089",-87.662391,41.896157
65.37,"RH","2019-04-28T20:29:36","metsense.hih4030.humidity","089",-87.662391,41.896157
8.4,"C","2019-04-28T20:29:36","metsense.bmp180.temperature","089",-87.662391,41.896157
998.79,"hPa","2019-04-28T20:29:36","metsense.bmp180.pressure","089",-87.662391,41.896157
84.469,"uW/cm^2","2019-04-28T20:29:36","lightsense.tsl260rd.intensity","089",-87.662391,41.896157
76.558,"uW/cm^2","2019-04-28T20:29:36","lightsense.tsl250rd.intensity","089",-87.662391,41.896157
28.44,"C","2019-04-28T20:29:36","lightsense.tmp421.temperature","089",-87.662391,41.896157
687.59,"uW/cm^2","2019-04-28T20:29:36","lightsense.mlx75305.intensity","089",-87.662391,41.896157
47.249,"uW/cm^2","2019-04-28T20:29:36","lightsense.ml8511.intensity","089",-87.662391,41.896157
-885.714,"mG","2019-04-28T20:29:36","lightsense.hmc5883l.magnetic_field_z","089",-87.662391,41.896157
469.091,"mG","2019-04-28T20:29:36","lightsense.hmc5883l.magnetic_field_y","089",-87.662391,41.896157
30,"mG","2019-04-28T20:29:36","lightsense.hmc5883l.magnetic_field_x","089",-87.662391,41.896157
39.92,"C","2019-04-28T20:29:36","lightsense.hih6130.temperature","089",-87.662391,41.896157
23.82,"RH","2019-04-28T20:29:36","lightsense.hih6130.humidity","089",-87.662391,41.896157
19.692,"lux","2019-04-28T20:29:36","lightsense.apds_9006_020.intensity","089",-87.662391,41.896157
-16.506,"ppm","2019-04-28T20:29:36","chemsense.so2.concentration","089",-87.662391,41.896157
0.46771,"ppm","2019-04-28T20:29:36","chemsense.reducing_gases.concentration","089",-87.662391,41.896157
14.12388,"ppm","2019-04-28T20:29:36","chemsense.oxidizing_gases.concentration","089",-87.662391,41.896157
0.03207,"ppm","2019-04-28T20:29:36","chemsense.o3.concentration","089",-87.662391,41.896157
0,"ppm","2019-04-28T20:29:36","chemsense.no2.concentration","089",-87.662391,41.896157
13.8,"C","2019-04-28T20:29:36","chemsense.lps25h.temperature","089",-87.662391,41.896157
1001.32,"hPa","2019-04-28T20:29:36","chemsense.lps25h.pressure","089",-87.662391,41.896157
8.12474,"ppm","2019-04-28T20:29:36","chemsense.h2s.concentration","089",-87.662391,41.896157
-0.58919,"ppm","2019-04-28T20:29:36","chemsense.co.concentration","089",-87.662391,41.896157
12.83,"C","2019-04-28T20:29:36","chemsense.at3.temperature","089",-87.662391,41.896157
12.22,"C","2019-04-28T20:29:36","chemsense.at2.temperature","089",-87.662391,41.896157
11.63,"C","2019-04-28T20:29:36","chemsense.at1.temperature","089",-87.662391,41.896157
11.28,"C","2019-04-28T20:29:36","chemsense.at0.temperature","089",-87.662391,41.896157
214.75,"C","2019-04-28T20:29:36","metsense.tsys01.temperature","086",-87.679174,41.968757
36.104,"uW/cm^2","2019-04-28T20:29:36","metsense.tsl250rd.intensity","086",-87.679174,41.968757
-254,"C","2019-04-28T20:29:36","metsense.tmp112.temperature","086",-87.679174,41.968757
56.72,"dB","2019-04-28T20:29:36","metsense.spv1840lr5h_b.intensity","086",-87.679174,41.968757
11.1,"C","2019-04-28T20:29:36","metsense.pr103j2.temperature","086",-87.679174,41.968757
-0.977,"mg","2019-04-28T20:29:36","metsense.mma8452q.acceleration_z","086",-87.679174,41.968757
-0.977,"mg","2019-04-28T20:29:36","metsense.mma8452q.acceleration_y","086",-87.679174,41.968757
-0.977,"mg","2019-04-28T20:29:36","metsense.mma8452q.acceleration_x","086",-87.679174,41.968757
128.86,"C","2019-04-28T20:29:36","metsense.htu21d.temperature","086",-87.679174,41.968757
118.99,"RH","2019-04-28T20:29:36","metsense.htu21d.humidity","086",-87.679174,41.968757
63.28,"RH","2019-04-28T20:29:36","metsense.hih4030.humidity","086",-87.679174,41.968757
241,"C","2019-04-28T20:29:36","metsense.bmp180.temperature","086",-87.679174,41.968757
2361.56,"hPa","2019-04-28T20:29:36","metsense.bmp180.pressure","086",-87.679174,41.968757
176.441,"uW/cm^2","2019-04-28T20:29:36","lightsense.tsl260rd.intensity","086",-87.679174,41.968757
159.907,"uW/cm^2","2019-04-28T20:29:36","lightsense.tsl250rd.intensity","086",-87.679174,41.968757
-0.06,"C","2019-04-28T20:29:36","lightsense.tmp421.temperature","086",-87.679174,41.968757
1449.643,"uW/cm^2","2019-04-28T20:29:36","lightsense.mlx75305.intensity","086",-87.679174,41.968757
1135.624,"uW/cm^2","2019-04-28T20:29:36","lightsense.ml8511.intensity","086",-87.679174,41.968757
-1.02,"mG","2019-04-28T20:29:36","lightsense.hmc5883l.magnetic_field_z","086",-87.679174,41.968757
-0.909,"mG","2019-04-28T20:29:36","lightsense.hmc5883l.magnetic_field_y","086",-87.679174,41.968757
-0.909,"mG","2019-04-28T20:29:36","lightsense.hmc5883l.magnetic_field_x","086",-87.679174,41.968757
125.01,"C","2019-04-28T20:29:36","lightsense.hih6130.temperature","086",-87.679174,41.968757
100,"RH","2019-04-28T20:29:36","lightsense.hih6130.humidity","086",-87.679174,41.968757
5267.409,"lux","2019-04-28T20:29:36","lightsense.apds_9006_020.intensity","086",-87.679174,41.968757
-0.24082,"ppm","2019-04-28T20:29:36","chemsense.so2.concentration","086",-87.679174,41.968757
-0.04142,"ppm","2019-04-28T20:29:36","chemsense.reducing_gases.concentration","086",-87.679174,41.968757
-0.44193,"ppm","2019-04-28T20:29:36","chemsense.oxidizing_gases.concentration","086",-87.679174,41.968757
0,"ppm","2019-04-28T20:29:36","chemsense.o3.concentration","086",-87.679174,41.968757
0.00398,"ppm","2019-04-28T20:29:36","chemsense.no2.concentration","086",-87.679174,41.968757
14.03,"C","2019-04-28T20:29:36","chemsense.lps25h.temperature","086",-87.679174,41.968757
1002.45,"hPa","2019-04-28T20:29:36","chemsense.lps25h.pressure","086",-87.679174,41.968757
0.05589,"ppm","2019-04-28T20:29:36","chemsense.h2s.concentration","086",-87.679174,41.968757
0.00891,"ppm","2019-04-28T20:29:36","chemsense.co.concentration","086",-87.679174,41.968757
11.99,"C","2019-04-28T20:29:36","chemsense.at3.temperature","086",-87.679174,41.968757
11.33,"C","2019-04-28T20:29:36","chemsense.at2.temperature","086",-87.679174,41.968757
10.69,"C","2019-04-28T20:29:36","chemsense.at1.temperature","086",-87.679174,41.968757
10.28,"C","2019-04-28T20:29:36","chemsense.at0.temperature","086",-87.679174,41.968757
214.75,"C","2019-04-28T20:29:35","metsense.tsys01.temperature","0AA",-87.62969,41.88575
36.406,"uW/cm^2","2019-04-28T20:29:35","metsense.tsl250rd.intensity","0AA",-87.62969,41.88575
10.06,"C","2019-04-28T20:29:35","metsense.tmp112.temperature","0AA",-87.62969,41.88575
55,"dB","2019-04-28T20:29:35","metsense.spv1840lr5h_b.intensity","0AA",-87.62969,41.88575
10.3,"C","2019-04-28T20:29:35","metsense.pr103j2.temperature","0AA",-87.62969,41.88575
-10.742,"mg","2019-04-28T20:29:35","metsense.mma8452q.acceleration_z","0AA",-87.62969,41.88575
-962.891,"mg","2019-04-28T20:29:35","metsense.mma8452q.acceleration_y","0AA",-87.62969,41.88575
29.297,"mg","2019-04-28T20:29:35","metsense.mma8452q.acceleration_x","0AA",-87.62969,41.88575
9.68,"C","2019-04-28T20:29:35","metsense.htu21d.temperature","0AA",-87.62969,41.88575
34.42,"RH","2019-04-28T20:29:35","metsense.htu21d.humidity","0AA",-87.62969,41.88575
62.53,"RH","2019-04-28T20:29:35","metsense.hih4030.humidity","0AA",-87.62969,41.88575
31.9,"C","2019-04-28T20:29:35","metsense.bmp180.temperature","0AA",-87.62969,41.88575
988.39,"hPa","2019-04-28T20:29:35","metsense.bmp180.pressure","0AA",-87.62969,41.88575
176.441,"uW/cm^2","2019-04-28T20:29:35","lightsense.tsl260rd.intensity","0AA",-87.62969,41.88575
159.907,"uW/cm^2","2019-04-28T20:29:35","lightsense.tsl250rd.intensity","0AA",-87.62969,41.88575
-0.06,"C","2019-04-28T20:29:35","lightsense.tmp421.temperature","0AA",-87.62969,41.88575
1449.643,"uW/cm^2","2019-04-28T20:29:35","lightsense.mlx75305.intensity","0AA",-87.62969,41.88575
1135.624,"uW/cm^2","2019-04-28T20:29:35","lightsense.ml8511.intensity","0AA",-87.62969,41.88575
-1.02,"mG","2019-04-28T20:29:35","lightsense.hmc5883l.magnetic_field_z","0AA",-87.62969,41.88575
-0.909,"mG","2019-04-28T20:29:35","lightsense.hmc5883l.magnetic_field_y","0AA",-87.62969,41.88575
-0.909,"mG","2019-04-28T20:29:35","lightsense.hmc5883l.magnetic_field_x","0AA",-87.62969,41.88575
125.01,"C","2019-04-28T20:29:35","lightsense.hih6130.temperature","0AA",-87.62969,41.88575
100,"RH","2019-04-28T20:29:35","lightsense.hih6130.humidity","0AA",-87.62969,41.88575
5267.409,"lux","2019-04-28T20:29:35","lightsense.apds_9006_020.intensity","0AA",-87.62969,41.88575
10.58,"C","2019-04-28T20:29:35","metsense.tsys01.temperature","08C",-87.687703,41.924903
36.205,"uW/cm^2","2019-04-28T20:29:35","metsense.tsl250rd.intensity","08C",-87.687703,41.924903
10.44,"C","2019-04-28T20:29:35","metsense.tmp112.temperature","08C",-87.687703,41.924903
62.74,"dB","2019-04-28T20:29:35","metsense.spv1840lr5h_b.intensity","08C",-87.687703,41.924903
10.1,"C","2019-04-28T20:29:35","metsense.pr103j2.temperature","08C",-87.687703,41.924903
9.766,"mg","2019-04-28T20:29:35","metsense.mma8452q.acceleration_z","08C",-87.687703,41.924903
-977.539,"mg","2019-04-28T20:29:35","metsense.mma8452q.acceleration_y","08C",-87.687703,41.924903
36.133,"mg","2019-04-28T20:29:35","metsense.mma8452q.acceleration_x","08C",-87.687703,41.924903
